symptom,follow_up_question,question_type,expected_values,priority,clinical_category,emergency_flag
Burning Urination,Any associated symptoms present?,0,5,1,7,1
Burning Urination,Triggered by activity?,9,5,2,4,0
Burning Urination,Localized or widespread?,5,1,3,3,1
Burning Urination,Constant or intermittent?,6,0,1,6,0
Burning Urination,Does it affect daily activities?,4,5,2,1,1
Burning Urination,Any emergency warning signs?,2,5,3,2,0
Blood in Urine,Since how many days?,1,3,1,5,1
Blood in Urine,"Mild, moderate or severe?",8,2,2,8,0
Blood in Urine,How frequently does it occur?,3,4,3,0,1
Blood in Urine,When did it start worsening?,7,3,1,7,0
Blood in Urine,Any associated symptoms present?,0,5,2,4,1
Blood in Urine,Triggered by activity?,9,5,3,3,0
Blood in Urine,Localized or widespread?,5,1,1,6,1
Blood in Urine,Constant or intermittent?,6,0,2,1,0
Blood in Urine,Does it affect daily activities?,4,5,3,2,1
Blood in Urine,Any emergency warning signs?,2,5,1,5,0
Swollen Lymph Nodes,Since how many days?,1,3,2,8,1
Swollen Lymph Nodes,"Mild, moderate or severe?",8,2,3,0,0
Swollen Lymph Nodes,How frequently does it occur?,3,4,1,7,1
Swollen Lymph Nodes,When did it start worsening?,7,3,2,4,0
Swollen Lymph Nodes,Any associated symptoms present?,0,5,3,3,1
Swollen Lymph Nodes,Triggered by activity?,9,5,1,6,0
Swollen Lymph Nodes,Localized or widespread?,5,1,2,1,1
Swollen Lymph Nodes,Constant or intermittent?,6,0,3,2,0
Swollen Lymph Nodes,Does it affect daily activities?,4,5,1,5,1
Swollen Lymph Nodes,Any emergency warning signs?,2,5,2,8,0
Dry Mouth,Since how many days?,1,3,3,0,1
Dry Mouth,"Mild, moderate or severe?",8,2,1,7,0
Dry Mouth,How frequently does it occur?,3,4,2,4,1
Dry Mouth,When did it start worsening?,7,3,3,3,0
Dry Mouth,Any associated symptoms present?,0,5,1,6,1
Dry Mouth,Triggered by activity?,9,5,2,1,0
Dry Mouth,Localized or widespread?,5,1,3,2,1
Dry Mouth,Constant or intermittent?,6,0,1,5,0
Dry Mouth,Does it affect daily activities?,4,5,2,8,1
Dry Mouth,Any emergency warning signs?,2,5,3,0,0
Mouth Ulcers,Since how many days?,1,3,1,7,1
Mouth Ulcers,"Mild, moderate or severe?",8,2,2,4,0
Mouth Ulcers,How frequently does it occur?,3,4,3,3,1
Mouth Ulcers,When did it start worsening?,7,3,1,6,0
Mouth Ulcers,Any associated symptoms present?,0,5,2,1,1
Mouth Ulcers,Triggered by activity?,9,5,3,2,0
Mouth Ulcers,Localized or widespread?,5,1,1,5,1
Mouth Ulcers,Constant or intermittent?,6,0,2,8,0
Mouth Ulcers,Does it affect daily activities?,4,5,3,0,1
Mouth Ulcers,Any emergency warning signs?,2,5,1,7,0
Difficulty Swallowing,Since how many days?,1,3,2,4,1
Difficulty Swallowing,"Mild, moderate or severe?",8,2,3,3,0
Difficulty Swallowing,How frequently does it occur?,3,4,1,6,1
Difficulty Swallowing,When did it start worsening?,7,3,2,1,0
Difficulty Swallowing,Any associated symptoms present?,0,5,3,2,1
Difficulty Swallowing,Triggered by activity?,9,5,1,5,0
Difficulty Swallowing,Localized or widespread?,5,1,2,8,1
Difficulty Swallowing,Constant or intermittent?,6,0,3,0,0
Difficulty Swallowing,Does it affect daily activities?,4,5,1,7,1
Difficulty Swallowing,Any emergency warning signs?,2,5,2,4,0
Cyanosis,Since how many days?,1,3,3,3,1
Cyanosis,"Mild, moderate or severe?",8,2,1,6,0
Cyanosis,How frequently does it occur?,3,4,2,1,1
Cyanosis,When did it start worsening?,7,3,3,2,0
Cyanosis,Any associated symptoms present?,0,5,1,5,1
Cyanosis,Triggered by activity?,9,5,2,8,0
Cyanosis,Localized or widespread?,5,1,3,0,1
Cyanosis,Constant or intermittent?,6,0,1,7,0
Cyanosis,Does it affect daily activities?,4,5,2,4,1
Cyanosis,Any emergency warning signs?,2,5,3,3,0
Severe Bleeding,Since how many days?,1,3,1,6,1
Severe Bleeding,"Mild, moderate or severe?",8,2,2,1,0
Severe Bleeding,How frequently does it occur?,3,4,3,2,1
Severe Bleeding,When did it start worsening?,7,3,1,5,0
Severe Bleeding,Any associated symptoms present?,0,5,2,8,1
Severe Bleeding,Triggered by activity?,9,5,3,0,0
Severe Bleeding,Localized or widespread?,5,1,1,7,1
Severe Bleeding,Constant or intermittent?,6,0,2,4,0
Severe Bleeding,Does it affect daily activities?,4,5,3,3,1
Severe Bleeding,Any emergency warning signs?,2,5,1,6,0
Fever,Since how many days (Variant 601)?,1,3,2,8,1
Fever,"Mild, moderate or severe (Variant 602)?",8,2,3,0,0
Fever,How frequently does it occur (Variant 603)?,3,4,1,7,1
Fever,When did it start worsening (Variant 604)?,7,3,2,4,0
Fever,Any associated symptoms present (Variant 605)?,0,5,3,3,1
Fever,Triggered by activity (Variant 606)?,9,5,1,6,0
Fever,Localized or widespread (Variant 607)?,5,1,2,1,1
Fever,Constant or intermittent (Variant 608)?,6,0,3,2,0
Fever,Does it affect daily activities (Variant 609)?,4,5,1,5,1
Fever,Any emergency warning signs (Variant 610)?,2,5,2,8,0
Cough,Since how many days (Variant 611)?,1,3,3,0,1
Cough,"Mild, moderate or severe (Variant 612)?",8,2,1,7,0
Cough,How frequently does it occur (Variant 613)?,3,4,2,4,1
Cough,When did it start worsening (Variant 614)?,7,3,3,3,0
Cough,Any associated symptoms present (Variant 615)?,0,5,1,6,1
Cough,Triggered by activity (Variant 616)?,9,5,2,1,0
Cough,Localized or widespread (Variant 617)?,5,1,3,2,1
Cough,Constant or intermittent (Variant 618)?,6,0,1,5,0
Cough,Does it affect daily activities (Variant 619)?,4,5,2,8,1
Cough,Any emergency warning signs (Variant 620)?,2,5,3,0,0
Fatigue,Since how many days (Variant 621)?,1,3,1,7,1
Fatigue,"Mild, moderate or severe (Variant 622)?",8,2,2,4,0
Fatigue,How frequently does it occur (Variant 623)?,3,4,3,3,1
Fatigue,When did it start worsening (Variant 624)?,7,3,1,6,0
Fatigue,Any associated symptoms present (Variant 625)?,0,5,2,1,1
Fatigue,Triggered by activity (Variant 626)?,9,5,3,2,0
Fatigue,Localized or widespread (Variant 627)?,5,1,1,5,1
Fatigue,Constant or intermittent (Variant 628)?,6,0,2,8,0
Fatigue,Does it affect daily activities (Variant 629)?,4,5,3,0,1
Fatigue,Any emergency warning signs (Variant 630)?,2,5,1,7,0
Breathlessness,Since how many days (Variant 631)?,1,3,2,4,1
Breathlessness,"Mild, moderate or severe (Variant 632)?",8,2,3,3,0
Breathlessness,How frequently does it occur (Variant 633)?,3,4,1,6,1
Breathlessness,When did it start worsening (Variant 634)?,7,3,2,1,0
Breathlessness,Any associated symptoms present (Variant 635)?,0,5,3,2,1
Breathlessness,Triggered by activity (Variant 636)?,9,5,1,5,0
Breathlessness,Localized or widespread (Variant 637)?,5,1,2,8,1
Breathlessness,Constant or intermittent (Variant 638)?,6,0,3,0,0
Breathlessness,Does it affect daily activities (Variant 639)?,4,5,1,7,1
Breathlessness,Any emergency warning signs (Variant 640)?,2,5,2,4,0
Chest Pain,Since how many days (Variant 641)?,1,3,3,3,1
Chest Pain,"Mild, moderate or severe (Variant 642)?",8,2,1,6,0
Chest Pain,How frequently does it occur (Variant 643)?,3,4,2,1,1
Chest Pain,When did it start worsening (Variant 644)?,7,3,3,2,0
Chest Pain,Any associated symptoms present (Variant 645)?,0,5,1,5,1
Chest Pain,Triggered by activity (Variant 646)?,9,5,2,8,0
Chest Pain,Localized or widespread (Variant 647)?,5,1,3,0,1
Chest Pain,Constant or intermittent (Variant 648)?,6,0,1,7,0
Chest Pain,Does it affect daily activities (Variant 649)?,4,5,2,4,1
Chest Pain,Any emergency warning signs (Variant 650)?,2,5,3,3,0
Headache,Since how many days (Variant 651)?,1,3,1,6,1
Headache,"Mild, moderate or severe (Variant 652)?",8,2,2,1,0
Headache,How frequently does it occur (Variant 653)?,3,4,3,2,1
Headache,When did it start worsening (Variant 654)?,7,3,1,5,0
Headache,Any associated symptoms present (Variant 655)?,0,5,2,8,1
Headache,Triggered by activity (Variant 656)?,9,5,3,0,0
Headache,Localized or widespread (Variant 657)?,5,1,1,7,1
Headache,Constant or intermittent (Variant 658)?,6,0,2,4,0
Headache,Does it affect daily activities (Variant 659)?,4,5,3,3,1
Headache,Any emergency warning signs (Variant 660)?,2,5,1,6,0
Dizziness,Since how many days (Variant 661)?,1,3,2,1,1
Dizziness,"Mild, moderate or severe (Variant 662)?",8,2,3,2,0
Dizziness,How frequently does it occur (Variant 663)?,3,4,1,5,1
Dizziness,When did it start worsening (Variant 664)?,7,3,2,8,0
Dizziness,Any associated symptoms present (Variant 665)?,0,5,3,0,1
Dizziness,Triggered by activity (Variant 666)?,9,5,1,7,0
Dizziness,Localized or widespread (Variant 667)?,5,1,2,4,1
Dizziness,Constant or intermittent (Variant 668)?,6,0,3,3,0
Dizziness,Does it affect daily activities (Variant 669)?,4,5,1,6,1
Dizziness,Any emergency warning signs (Variant 670)?,2,5,2,1,0
Nausea,Since how many days (Variant 671)?,1,3,3,2,1
Nausea,"Mild, moderate or severe (Variant 672)?",8,2,1,5,0
Nausea,How frequently does it occur (Variant 673)?,3,4,2,8,1
Nausea,When did it start worsening (Variant 674)?,7,3,3,0,0
Nausea,Any associated symptoms present (Variant 675)?,0,5,1,7,1
Nausea,Triggered by activity (Variant 676)?,9,5,2,4,0
Nausea,Localized or widespread (Variant 677)?,5,1,3,3,1
Nausea,Constant or intermittent (Variant 678)?,6,0,1,6,0
Nausea,Does it affect daily activities (Variant 679)?,4,5,2,1,1
Nausea,Any emergency warning signs (Variant 680)?,2,5,3,2,0
Vomiting,Since how many days (Variant 681)?,1,3,1,5,1
Vomiting,"Mild, moderate or severe (Variant 682)?",8,2,2,8,0
Vomiting,How frequently does it occur (Variant 683)?,3,4,3,0,1
Vomiting,When did it start worsening (Variant 684)?,7,3,1,7,0
Vomiting,Any associated symptoms present (Variant 685)?,0,5,2,4,1
Vomiting,Triggered by activity (Variant 686)?,9,5,3,3,0
Vomiting,Localized or widespread (Variant 687)?,5,1,1,6,1
Vomiting,Constant or intermittent (Variant 688)?,6,0,2,1,0
Vomiting,Does it affect daily activities (Variant 689)?,4,5,3,2,1
Vomiting,Any emergency warning signs (Variant 690)?,2,5,1,5,0
Diarrhea,Since how many days (Variant 691)?,1,3,2,8,1
Diarrhea,"Mild, moderate or severe (Variant 692)?",8,2,3,0,0
Diarrhea,How frequently does it occur (Variant 693)?,3,4,1,7,1
Diarrhea,When did it start worsening (Variant 694)?,7,3,2,4,0
Diarrhea,Any associated symptoms present (Variant 695)?,0,5,3,3,1
Diarrhea,Triggered by activity (Variant 696)?,9,5,1,6,0
Diarrhea,Localized or widespread (Variant 697)?,5,1,2,1,1
Diarrhea,Constant or intermittent (Variant 698)?,6,0,3,2,0
Diarrhea,Does it affect daily activities (Variant 699)?,4,5,1,5,1
Diarrhea,Any emergency warning signs (Variant 700)?,2,5,2,8,0
Constipation,Since how many days (Variant 701)?,1,3,3,0,1
Constipation,"Mild, moderate or severe (Variant 702)?",8,2,1,7,0
Constipation,How frequently does it occur (Variant 703)?,3,4,2,4,1
Constipation,When did it start worsening (Variant 704)?,7,3,3,3,0
Constipation,Any associated symptoms present (Variant 705)?,0,5,1,6,1
Constipation,Triggered by activity (Variant 706)?,9,5,2,1,0
Constipation,Localized or widespread (Variant 707)?,5,1,3,2,1
Constipation,Constant or intermittent (Variant 708)?,6,0,1,5,0
Constipation,Does it affect daily activities (Variant 709)?,4,5,2,8,1
Constipation,Any emergency warning signs (Variant 710)?,2,5,3,0,0
Abdominal Pain,Since how many days (Variant 711)?,1,3,1,7,1
Abdominal Pain,"Mild, moderate or severe (Variant 712)?",8,2,2,4,0
Abdominal Pain,How frequently does it occur (Variant 713)?,3,4,3,3,1
Abdominal Pain,When did it start worsening (Variant 714)?,7,3,1,6,0
Abdominal Pain,Any associated symptoms present (Variant 715)?,0,5,2,1,1
Abdominal Pain,Triggered by activity (Variant 716)?,9,5,3,2,0
Abdominal Pain,Localized or widespread (Variant 717)?,5,1,1,5,1
Abdominal Pain,Constant or intermittent (Variant 718)?,6,0,2,8,0
Abdominal Pain,Does it affect daily activities (Variant 719)?,4,5,3,0,1
Abdominal Pain,Any emergency warning signs (Variant 720)?,2,5,1,7,0
Back Pain,Since how many days (Variant 721)?,1,3,2,4,1
Back Pain,"Mild, moderate or severe (Variant 722)?",8,2,3,3,0
Back Pain,How frequently does it occur (Variant 723)?,3,4,1,6,1
Back Pain,When did it start worsening (Variant 724)?,7,3,2,1,0
Back Pain,Any associated symptoms present (Variant 725)?,0,5,3,2,1
Back Pain,Triggered by activity (Variant 726)?,9,5,1,5,0
Back Pain,Localized or widespread (Variant 727)?,5,1,2,8,1
Back Pain,Constant or intermittent (Variant 728)?,6,0,3,0,0
Back Pain,Does it affect daily activities (Variant 729)?,4,5,1,7,1
Back Pain,Any emergency warning signs (Variant 730)?,2,5,2,4,0
Joint Pain,Since how many days (Variant 731)?,1,3,3,3,1
Joint Pain,"Mild, moderate or severe (Variant 732)?",8,2,1,6,0
Joint Pain,How frequently does it occur (Variant 733)?,3,4,2,1,1
Joint Pain,When did it start worsening (Variant 734)?,7,3,3,2,0
Joint Pain,Any associated symptoms present (Variant 735)?,0,5,1,5,1
Joint Pain,Triggered by activity (Variant 736)?,9,5,2,8,0
Joint Pain,Localized or widespread (Variant 737)?,5,1,3,0,1
Joint Pain,Constant or intermittent (Variant 738)?,6,0,1,7,0
Joint Pain,Does it affect daily activities (Variant 739)?,4,5,2,4,1
Joint Pain,Any emergency warning signs (Variant 740)?,2,5,3,3,0
Muscle Pain,Since how many days (Variant 741)?,1,3,1,6,1
Muscle Pain,"Mild, moderate or severe (Variant 742)?",8,2,2,1,0
Muscle Pain,How frequently does it occur (Variant 743)?,3,4,3,2,1
Muscle Pain,When did it start worsening (Variant 744)?,7,3,1,5,0
Muscle Pain,Any associated symptoms present (Variant 745)?,0,5,2,8,1
Muscle Pain,Triggered by activity (Variant 746)?,9,5,3,0,0
Muscle Pain,Localized or widespread (Variant 747)?,5,1,1,7,1
Muscle Pain,Constant or intermittent (Variant 748)?,6,0,2,4,0
Muscle Pain,Does it affect daily activities (Variant 749)?,4,5,3,3,1
Muscle Pain,Any emergency warning signs (Variant 750)?,2,5,1,6,0
Palpitations,Since how many days (Variant 751)?,1,3,2,1,1
Palpitations,"Mild, moderate or severe (Variant 752)?",8,2,3,2,0
Palpitations,How frequently does it occur (Variant 753)?,3,4,1,5,1
Palpitations,When did it start worsening (Variant 754)?,7,3,2,8,0
Palpitations,Any associated symptoms present (Variant 755)?,0,5,3,0,1
Palpitations,Triggered by activity (Variant 756)?,9,5,1,7,0
Palpitations,Localized or widespread (Variant 757)?,5,1,2,4,1
Palpitations,Constant or intermittent (Variant 758)?,6,0,3,3,0
Palpitations,Does it affect daily activities (Variant 759)?,4,5,1,6,1
Palpitations,Any emergency warning signs (Variant 760)?,2,5,2,1,0
Leg Swelling,Since how many days (Variant 761)?,1,3,3,2,1
Leg Swelling,"Mild, moderate or severe (Variant 762)?",8,2,1,5,0
Leg Swelling,How frequently does it occur (Variant 763)?,3,4,2,8,1
Leg Swelling,When did it start worsening (Variant 764)?,7,3,3,0,0
Leg Swelling,Any associated symptoms present (Variant 765)?,0,5,1,7,1
Leg Swelling,Triggered by activity (Variant 766)?,9,5,2,4,0
Leg Swelling,Localized or widespread (Variant 767)?,5,1,3,3,1
Leg Swelling,Constant or intermittent (Variant 768)?,6,0,1,6,0
Leg Swelling,Does it affect daily activities (Variant 769)?,4,5,2,1,1
Leg Swelling,Any emergency warning signs (Variant 770)?,2,5,3,2,0
Syncope,Since how many days (Variant 771)?,1,3,1,5,1
Syncope,"Mild, moderate or severe (Variant 772)?",8,2,2,8,0
Syncope,How frequently does it occur (Variant 773)?,3,4,3,0,1
Syncope,When did it start worsening (Variant 774)?,7,3,1,7,0
Syncope,Any associated symptoms present (Variant 775)?,0,5,2,4,1
Syncope,Triggered by activity (Variant 776)?,9,5,3,3,0
Syncope,Localized or widespread (Variant 777)?,5,1,1,6,1
Syncope,Constant or intermittent (Variant 778)?,6,0,2,1,0
Syncope,Does it affect daily activities (Variant 779)?,4,5,3,2,1
Syncope,Any emergency warning signs (Variant 780)?,2,5,1,5,0
Wheezing,Since how many days (Variant 781)?,1,3,2,8,1
Wheezing,"Mild, moderate or severe (Variant 782)?",8,2,3,0,0
Wheezing,How frequently does it occur (Variant 783)?,3,4,1,7,1
Wheezing,When did it start worsening (Variant 784)?,7,3,2,4,0
Wheezing,Any associated symptoms present (Variant 785)?,0,5,3,3,1
Wheezing,Triggered by activity (Variant 786)?,9,5,1,6,0
Wheezing,Localized or widespread (Variant 787)?,5,1,2,1,1
Wheezing,Constant or intermittent (Variant 788)?,6,0,3,2,0
Wheezing,Does it affect daily activities (Variant 789)?,4,5,1,5,1
Wheezing,Any emergency warning signs (Variant 790)?,2,5,2,8,0
Sore Throat,Since how many days (Variant 791)?,1,3,3,0,1
Sore Throat,"Mild, moderate or severe (Variant 792)?",8,2,1,7,0
Sore Throat,How frequently does it occur (Variant 793)?,3,4,2,4,1
Sore Throat,When did it start worsening (Variant 794)?,7,3,3,3,0
Sore Throat,Any associated symptoms present (Variant 795)?,0,5,1,6,1
Sore Throat,Triggered by activity (Variant 796)?,9,5,2,1,0
Sore Throat,Localized or widespread (Variant 797)?,5,1,3,2,1
Sore Throat,Constant or intermittent (Variant 798)?,6,0,1,5,0
Sore Throat,Does it affect daily activities (Variant 799)?,4,5,2,8,1
Sore Throat,Any emergency warning signs (Variant 800)?,2,5,3,0,0
Runny Nose,Since how many days (Variant 801)?,1,3,1,7,1
Runny Nose,"Mild, moderate or severe (Variant 802)?",8,2,2,4,0
Runny Nose,How frequently does it occur (Variant 803)?,3,4,3,3,1
Runny Nose,When did it start worsening (Variant 804)?,7,3,1,6,0
Runny Nose,Any associated symptoms present (Variant 805)?,0,5,2,1,1
Runny Nose,Triggered by activity (Variant 806)?,9,5,3,2,0
Runny Nose,Localized or widespread (Variant 807)?,5,1,1,5,1
Runny Nose,Constant or intermittent (Variant 808)?,6,0,2,8,0
Runny Nose,Does it affect daily activities (Variant 809)?,4,5,3,0,1
Runny Nose,Any emergency warning signs (Variant 810)?,2,5,1,7,0
Nasal Congestion,Since how many days (Variant 811)?,1,3,2,4,1
Nasal Congestion,"Mild, moderate or severe (Variant 812)?",8,2,3,3,0
Nasal Congestion,How frequently does it occur (Variant 813)?,3,4,1,6,1
Nasal Congestion,When did it start worsening (Variant 814)?,7,3,2,1,0
Nasal Congestion,Any associated symptoms present (Variant 815)?,0,5,3,2,1
Nasal Congestion,Triggered by activity (Variant 816)?,9,5,1,5,0
Nasal Congestion,Localized or widespread (Variant 817)?,5,1,2,8,1
Nasal Congestion,Constant or intermittent (Variant 818)?,6,0,3,0,0
Nasal Congestion,Does it affect daily activities (Variant 819)?,4,5,1,7,1
Nasal Congestion,Any emergency warning signs (Variant 820)?,2,5,2,4,0
Chills,Since how many days (Variant 821)?,1,3,3,3,1
Chills,"Mild, moderate or severe (Variant 822)?",8,2,1,6,0
Chills,How frequently does it occur (Variant 823)?,3,4,2,1,1
Chills,When did it start worsening (Variant 824)?,7,3,3,2,0
Chills,Any associated symptoms present (Variant 825)?,0,5,1,5,1
Chills,Triggered by activity (Variant 826)?,9,5,2,8,0
Chills,Localized or widespread (Variant 827)?,5,1,3,0,1
Chills,Constant or intermittent (Variant 828)?,6,0,1,7,0
Chills,Does it affect daily activities (Variant 829)?,4,5,2,4,1
Chills,Any emergency warning signs (Variant 830)?,2,5,3,3,0
Night Sweats,Since how many days (Variant 831)?,1,3,1,6,1
Night Sweats,"Mild, moderate or severe (Variant 832)?",8,2,2,1,0
Night Sweats,How frequently does it occur (Variant 833)?,3,4,3,2,1
Night Sweats,When did it start worsening (Variant 834)?,7,3,1,5,0
Night Sweats,Any associated symptoms present (Variant 835)?,0,5,2,8,1
Night Sweats,Triggered by activity (Variant 836)?,9,5,3,0,0
Night Sweats,Localized or widespread (Variant 837)?,5,1,1,7,1
Night Sweats,Constant or intermittent (Variant 838)?,6,0,2,4,0
Night Sweats,Does it affect daily activities (Variant 839)?,4,5,3,3,1
Night Sweats,Any emergency warning signs (Variant 840)?,2,5,1,6,0
Weight Loss,Since how many days (Variant 841)?,1,3,2,1,1
Weight Loss,"Mild, moderate or severe (Variant 842)?",8,2,3,2,0
Weight Loss,How frequently does it occur (Variant 843)?,3,4,1,5,1
Weight Loss,When did it start worsening (Variant 844)?,7,3,2,8,0
