Symptom,Duration,Interpretation,Risk_Level,Clinical_Category,Emergency_Flag
Confusion,Chronic (>3 months),Chronic condition suspected,Medium,Cardiac,Yes
Confusion,Chronic (>3 months),Emergency evaluation needed,High,Neurological,No
Confusion,Chronic (>3 months),Lifestyle-related issue possible,Critical,GI,Yes
Confusion,Chronic (>3 months),Underlying disease progression,Low,General,No
Sore Throat,< 1 day,Acute condition likely,Medium,Respiratory,Yes
Sore Throat,< 1 day,Possible infection,High,Cardiac,No
Sore Throat,< 1 day,Monitor symptoms,Critical,Neurological,Yes
Sore Throat,< 1 day,Requires clinical evaluation,Low,GI,No
Sore Throat,< 1 day,Chronic condition suspected,Medium,General,Yes
Sore Throat,< 1 day,Emergency evaluation needed,High,Respiratory,No
Sore Throat,< 1 day,Lifestyle-related issue possible,Critical,Cardiac,Yes
Sore Throat,< 1 day,Underlying disease progression,Low,Neurological,No
Sore Throat,1-3 days,Acute condition likely,Medium,GI,Yes
Sore Throat,1-3 days,Possible infection,High,General,No
Sore Throat,1-3 days,Monitor symptoms,Critical,Respiratory,Yes
Sore Throat,1-3 days,Requires clinical evaluation,Low,Cardiac,No
Sore Throat,1-3 days,Chronic condition suspected,Medium,Neurological,Yes
Sore Throat,1-3 days,Emergency evaluation needed,High,GI,No
Sore Throat,1-3 days,Lifestyle-related issue possible,Critical,General,Yes
Sore Throat,1-3 days,Underlying disease progression,Low,Respiratory,No
Sore Throat,3-7 days,Acute condition likely,Medium,Cardiac,Yes
Sore Throat,3-7 days,Possible infection,High,Neurological,No
Sore Throat,3-7 days,Monitor symptoms,Critical,GI,Yes
Sore Throat,3-7 days,Requires clinical evaluation,Low,General,No
Sore Throat,3-7 days,Chronic condition suspected,Medium,Respiratory,Yes
Sore Throat,3-7 days,Emergency evaluation needed,High,Cardiac,No
Sore Throat,3-7 days,Lifestyle-related issue possible,Critical,Neurological,Yes
Sore Throat,3-7 days,Underlying disease progression,Low,GI,No
Sore Throat,1-2 weeks,Acute condition likely,Medium,General,Yes
Sore Throat,1-2 weeks,Possible infection,High,Respiratory,No
Sore Throat,1-2 weeks,Monitor symptoms,Critical,Cardiac,Yes
Sore Throat,1-2 weeks,Requires clinical evaluation,Low,Neurological,No
Sore Throat,1-2 weeks,Chronic condition suspected,Medium,GI,Yes
Sore Throat,1-2 weeks,Emergency evaluation needed,High,General,No
Sore Throat,1-2 weeks,Lifestyle-related issue possible,Critical,Respiratory,Yes
Sore Throat,1-2 weeks,Underlying disease progression,Low,Cardiac,No
Sore Throat,2-4 weeks,Acute condition likely,Medium,Neurological,Yes
Sore Throat,2-4 weeks,Possible infection,High,GI,No
Sore Throat,2-4 weeks,Monitor symptoms,Critical,General,Yes
Sore Throat,2-4 weeks,Requires clinical evaluation,Low,Respiratory,No
Sore Throat,2-4 weeks,Chronic condition suspected,Medium,Cardiac,Yes
Sore Throat,2-4 weeks,Emergency evaluation needed,High,Neurological,No
Sore Throat,2-4 weeks,Lifestyle-related issue possible,Critical,GI,Yes
Sore Throat,2-4 weeks,Underlying disease progression,Low,General,No
Sore Throat,1-3 months,Acute condition likely,Medium,Respiratory,Yes
Sore Throat,1-3 months,Possible infection,High,Cardiac,No
Sore Throat,1-3 months,Monitor symptoms,Critical,Neurological,Yes
Sore Throat,1-3 months,Requires clinical evaluation,Low,GI,No
Sore Throat,1-3 months,Chronic condition suspected,Medium,General,Yes
Sore Throat,1-3 months,Emergency evaluation needed,High,Respiratory,No
Sore Throat,1-3 months,Lifestyle-related issue possible,Critical,Cardiac,Yes
Sore Throat,1-3 months,Underlying disease progression,Low,Neurological,No
Sore Throat,Chronic (>3 months),Acute condition likely,Medium,GI,Yes
Sore Throat,Chronic (>3 months),Possible infection,High,General,No
Sore Throat,Chronic (>3 months),Monitor symptoms,Critical,Respiratory,Yes
Sore Throat,Chronic (>3 months),Requires clinical evaluation,Low,Cardiac,No
Sore Throat,Chronic (>3 months),Chronic condition suspected,Medium,Neurological,Yes
Sore Throat,Chronic (>3 months),Emergency evaluation needed,High,GI,No
Sore Throat,Chronic (>3 months),Lifestyle-related issue possible,Critical,General,Yes
Sore Throat,Chronic (>3 months),Underlying disease progression,Low,Respiratory,No
Runny Nose,< 1 day,Acute condition likely,Medium,Cardiac,Yes
Runny Nose,< 1 day,Possible infection,High,Neurological,No
Runny Nose,< 1 day,Monitor symptoms,Critical,GI,Yes
Runny Nose,< 1 day,Requires clinical evaluation,Low,General,No
Runny Nose,< 1 day,Chronic condition suspected,Medium,Respiratory,Yes
Runny Nose,< 1 day,Emergency evaluation needed,High,Cardiac,No
Runny Nose,< 1 day,Lifestyle-related issue possible,Critical,Neurological,Yes
Runny Nose,< 1 day,Underlying disease progression,Low,GI,No
Runny Nose,1-3 days,Acute condition likely,Medium,General,Yes
Runny Nose,1-3 days,Possible infection,High,Respiratory,No
Runny Nose,1-3 days,Monitor symptoms,Critical,Cardiac,Yes
Runny Nose,1-3 days,Requires clinical evaluation,Low,Neurological,No
Runny Nose,1-3 days,Chronic condition suspected,Medium,GI,Yes
Runny Nose,1-3 days,Emergency evaluation needed,High,General,No
Runny Nose,1-3 days,Lifestyle-related issue possible,Critical,Respiratory,Yes
Runny Nose,1-3 days,Underlying disease progression,Low,Cardiac,No
Runny Nose,3-7 days,Acute condition likely,Medium,Neurological,Yes
Runny Nose,3-7 days,Possible infection,High,GI,No
Runny Nose,3-7 days,Monitor symptoms,Critical,General,Yes
Runny Nose,3-7 days,Requires clinical evaluation,Low,Respiratory,No
Runny Nose,3-7 days,Chronic condition suspected,Medium,Cardiac,Yes
Runny Nose,3-7 days,Emergency evaluation needed,High,Neurological,No
Runny Nose,3-7 days,Lifestyle-related issue possible,Critical,GI,Yes
Runny Nose,3-7 days,Underlying disease progression,Low,General,No
Runny Nose,1-2 weeks,Acute condition likely,Medium,Respiratory,Yes
Runny Nose,1-2 weeks,Possible infection,High,Cardiac,No
Runny Nose,1-2 weeks,Monitor symptoms,Critical,Neurological,Yes
Runny Nose,1-2 weeks,Requires clinical evaluation,Low,GI,No
Runny Nose,1-2 weeks,Chronic condition suspected,Medium,General,Yes
Runny Nose,1-2 weeks,Emergency evaluation needed,High,Respiratory,No
Runny Nose,1-2 weeks,Lifestyle-related issue possible,Critical,Cardiac,Yes
Runny Nose,1-2 weeks,Underlying disease progression,Low,Neurological,No
Runny Nose,2-4 weeks,Acute condition likely,Medium,GI,Yes
Runny Nose,2-4 weeks,Possible infection,High,General,No
Runny Nose,2-4 weeks,Monitor symptoms,Critical,Respiratory,Yes
Runny Nose,2-4 weeks,Requires clinical evaluation,Low,Cardiac,No
Runny Nose,2-4 weeks,Chronic condition suspected,Medium,Neurological,Yes
Runny Nose,2-4 weeks,Emergency evaluation needed,High,GI,No
Runny Nose,2-4 weeks,Lifestyle-related issue possible,Critical,General,Yes
Runny Nose,2-4 weeks,Underlying disease progression,Low,Respiratory,No
Runny Nose,1-3 months,Acute condition likely,Medium,Cardiac,Yes
Runny Nose,1-3 months,Possible infection,High,Neurological,No
Runny Nose,1-3 months,Monitor symptoms,Critical,GI,Yes
Runny Nose,1-3 months,Requires clinical evaluation,Low,General,No
Runny Nose,1-3 months,Chronic condition suspected,Medium,Respiratory,Yes
Runny Nose,1-3 months,Emergency evaluation needed,High,Cardiac,No
Runny Nose,1-3 months,Lifestyle-related issue possible,Critical,Neurological,Yes
Runny Nose,1-3 months,Underlying disease progression,Low,GI,No
Runny Nose,Chronic (>3 months),Acute condition likely,Medium,General,Yes
Runny Nose,Chronic (>3 months),Possible infection,High,Respiratory,No
Runny Nose,Chronic (>3 months),Monitor symptoms,Critical,Cardiac,Yes
Runny Nose,Chronic (>3 months),Requires clinical evaluation,Low,Neurological,No
Runny Nose,Chronic (>3 months),Chronic condition suspected,Medium,GI,Yes
Runny Nose,Chronic (>3 months),Emergency evaluation needed,High,General,No
Runny Nose,Chronic (>3 months),Lifestyle-related issue possible,Critical,Respiratory,Yes
Runny Nose,Chronic (>3 months),Underlying disease progression,Low,Cardiac,No
