disease,category,severity,text_chunk,chunk_length
Metabolic Dermatologic Syndrome 80,Autoimmune,Critical,"Disease: Metabolic Dermatologic Syndrome 80
Description: Metabolic Dermatologic Syndrome 80 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Primary Management: Specialist Referral",407
Acute Hematologic Syndrome 81,Infectious,Low,"Disease: Acute Hematologic Syndrome 81
Description: Acute Hematologic Syndrome 81 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Rare
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Primary Management: Medication",364
Chronic Hematologic Syndrome 82,Cardiovascular,Moderate,"Disease: Chronic Hematologic Syndrome 82
Description: Chronic Hematologic Syndrome 82 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Primary Management: Lifestyle",391
Autoimmune Hematologic Syndrome 83,Neurology,High,"Disease: Autoimmune Hematologic Syndrome 83
Description: Autoimmune Hematologic Syndrome 83 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Primary Management: Diagnostics",405
Idiopathic Hematologic Syndrome 84,Endocrine,Critical,"Disease: Idiopathic Hematologic Syndrome 84
Description: Idiopathic Hematologic Syndrome 84 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Primary Management: Specialist Referral",391
Primary Hematologic Syndrome 85,Respiratory,Low,"Disease: Primary Hematologic Syndrome 85
Description: Primary Hematologic Syndrome 85 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Common
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Primary Management: Medication",385
Secondary Hematologic Syndrome 86,GI,Moderate,"Disease: Secondary Hematologic Syndrome 86
Description: Secondary Hematologic Syndrome 86 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Primary Management: Lifestyle",381
Progressive Hematologic Syndrome 87,Renal,High,"Disease: Progressive Hematologic Syndrome 87
Description: Progressive Hematologic Syndrome 87 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Rare
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Primary Management: Diagnostics",394
Congenital Hematologic Syndrome 88,Autoimmune,Critical,"Disease: Congenital Hematologic Syndrome 88
Description: Congenital Hematologic Syndrome 88 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Common
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Primary Management: Specialist Referral",405
Inflammatory Hematologic Syndrome 89,Infectious,Low,"Disease: Inflammatory Hematologic Syndrome 89
Description: Inflammatory Hematologic Syndrome 89 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Primary Management: Medication",384
Metabolic Hematologic Syndrome 90,Cardiovascular,Moderate,"Disease: Metabolic Hematologic Syndrome 90
Description: Metabolic Hematologic Syndrome 90 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive condition needing monitoring
Common Complications: Neurological complications
Primary Management: Lifestyle",400
Acute Musculoskeletal Syndrome 91,Neurology,High,"Disease: Acute Musculoskeletal Syndrome 91
Description: Acute Musculoskeletal Syndrome 91 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Common
Disease Progression: Chronic condition requiring long-term management
Common Complications: Organ dysfunction
Primary Management: Diagnostics",392
Chronic Musculoskeletal Syndrome 92,Endocrine,Critical,"Disease: Chronic Musculoskeletal Syndrome 92
Description: Chronic Musculoskeletal Syndrome 92 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Primary Management: Specialist Referral",397
Autoimmune Musculoskeletal Syndrome 93,Respiratory,Low,"Disease: Autoimmune Musculoskeletal Syndrome 93
Description: Autoimmune Musculoskeletal Syndrome 93 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Rare
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Primary Management: Medication",397
Idiopathic Musculoskeletal Syndrome 94,GI,Moderate,"Disease: Idiopathic Musculoskeletal Syndrome 94
Description: Idiopathic Musculoskeletal Syndrome 94 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Primary Management: Lifestyle",391
Primary Musculoskeletal Syndrome 95,Renal,High,"Disease: Primary Musculoskeletal Syndrome 95
Description: Primary Musculoskeletal Syndrome 95 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Primary Management: Diagnostics",405
Secondary Musculoskeletal Syndrome 96,Autoimmune,Critical,"Disease: Secondary Musculoskeletal Syndrome 96
Description: Secondary Musculoskeletal Syndrome 96 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially severe if untreated
Common Complications: Organ dysfunction
Primary Management: Specialist Referral",400
Progressive Musculoskeletal Syndrome 97,Infectious,Low,"Disease: Progressive Musculoskeletal Syndrome 97
Description: Progressive Musculoskeletal Syndrome 97 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Common
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Primary Management: Medication",388
Congenital Musculoskeletal Syndrome 98,Cardiovascular,Moderate,"Disease: Congenital Musculoskeletal Syndrome 98
Description: Congenital Musculoskeletal Syndrome 98 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Primary Management: Lifestyle",414
Inflammatory Musculoskeletal Syndrome 99,Neurology,High,"Disease: Inflammatory Musculoskeletal Syndrome 99
Description: Inflammatory Musculoskeletal Syndrome 99 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Rare
Disease Progression: Chronic condition requiring long-term management
Common Complications: Metabolic imbalance
Primary Management: Diagnostics",406
Metabolic Musculoskeletal Syndrome 100,Endocrine,Critical,"Disease: Metabolic Musculoskeletal Syndrome 100
Description: Metabolic Musculoskeletal Syndrome 100 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Common
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Primary Management: Specialist Referral",408
Acute Respiratory Disorder 101,Respiratory,Low,"Disease: Acute Respiratory Disorder 101
Description: Acute Respiratory Disorder 101 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Primary Management: Medication",376
Chronic Respiratory Disorder 102,GI,Moderate,"Disease: Chronic Respiratory Disorder 102
Description: Chronic Respiratory Disorder 102 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Primary Management: Lifestyle",377
